,ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,EDA_mean,EDA_std,EDA_slope,RESP_rate,RESP_regularity,HR,IBI,RMSSD,SDNN,pNN50,lf/hf,label,subject,focus_label
0,36.79233333333333,-5.533555555555555,-11.00388888888889,63.4708797013563,6.950434594114852,0.7800355458333333,0.1208098365264628,-0.0001734401460876,21.93440568205557,1.4754325811421587,90.745903163623,716.4375,237.40304642275177,197.7300973707594,78.3132530120482,1.8841961701432388,1,8,1
1,42.01877777777778,-41.23988888888889,11.334777777777775,62.579008888164445,1.229716280526341,0.5022006444444445,0.0407135290345335,-0.00018827353615,22.21616682962797,1.5378395748123548,69.7064452585312,890.2382425742575,170.27038167644946,145.01233335992725,66.66666666666664,3.2434411383604407,1,8,1
2,50.727777777777774,-18.16188888888889,12.008555555555557,62.975988053462245,2.54266610320788,0.3824428249999999,0.0253320306020293,-0.0001204661092131,20.04263035663156,1.4360406539216044,75.43572694585775,825.9548611111111,166.62502507894223,140.36689168719656,47.441860465116285,2.903749682835158,1,8,1
3,43.55788888888889,-32.803111111111114,-8.94,62.84281434211514,2.208497982843999,0.3125442291666666,0.0119109315450595,-4.842788079259391e-05,19.668695976569012,1.6195702715353084,77.26889286488048,819.0639269406392,243.41556612037328,176.09858183761284,69.72477064220185,2.9031269100652746,1,8,1
4,39.63366666666667,-34.399,-13.510666666666667,63.07710425119956,3.9163513851787086,0.2852711069444444,0.0073027473162469,-1.5255332330888126e-05,18.060056855734544,2.340836709984208,82.66188913254264,772.8987068965517,182.40275681206325,172.3144244900481,59.74025974025973,9.612399618274058,1,8,1
5,27.453666666666667,0.7188888888888889,46.803555555555555,63.3086529531134,5.8350964131824306,0.2635043083333333,0.0104164552556913,-3.816715030314452e-05,18.448710986167463,1.9328250181693385,78.98358905715097,788.1332599118942,189.14915872142316,135.67741658710864,65.929203539823,7.136306241846621,1,8,1
6,43.03944444444444,2.896888888888889,38.17633333333333,63.083534980908944,1.8505413265658328,0.2460514152777777,0.0086729620275723,-3.795134370436649e-05,19.223511462641024,1.6121542365367736,81.39286651038425,786.7324561403509,258.49418870588494,180.10097898348437,79.73568281938323,1.8811776293499096,1,8,1
7,36.15544444444444,6.826666666666667,36.93644444444445,63.34665079746151,3.794286563011175,0.2337563805555555,0.0170862190546345,7.260396239190477e-06,20.70319760159678,1.367952264819348,91.33340195735347,718.75,284.2459855564183,211.554230980102,77.4193548387097,3.877926604360632,1,8,1
8,26.009777777777774,5.955555555555556,44.983777777777775,63.00166385531005,2.9491837507778937,0.2434236222222222,0.0065973467930133,1.0755145296705014e-05,21.506064582199897,1.420964876955702,80.52197534618088,806.7286036036036,232.75742709327545,210.90676836452883,77.37556561085977,3.525381857082975,3,8,0
9,13.924666666666669,13.530111111111111,-9.102666666666666,65.09875929942143,10.778357116018972,0.2585169958333333,0.0036830450273644,1.4135799210646626e-05,21.058663419525818,1.5926886560751157,75.74847761895496,836.8866822429907,219.9075468281962,178.54488103069076,81.22065727699531,2.1649980172236165,3,8,0
