ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,EDA_mean,EDA_std,EDA_slope,RESP_rate,RESP_regularity,HR,IBI,RMSSD,SDNN,pNN50,lf/hf,label,subject
37.715333333333334,-35.02733333333333,-9.694,62.840000755297446,5.214879839543997,0.6306012916666667,0.02667780575759428,-0.0007661109903465425,17.748666208863767,1.75502279930524,75.08129408338198,847.4264705882352,226.9499364931447,186.46539094399313,93.93939393939394,1.4754937452715795,1,8
39.252,-47.66466666666667,7.822,62.549339253125005,0.5442049223178561,0.5631313166666667,0.014406364397945404,-0.00041196269185359447,21.08327895185985,1.6300670345568233,63.966172592450434,958.6693548387096,213.05839623993535,133.5618911913725,90.0,5.933398087532023,1,8
39.62866666666667,-46.24666666666667,9.764,62.46929946994738,1.1209922988280556,0.5235064666666667,0.009367041909387521,-0.00026511736231681993,21.32737520946529,1.5914870552698441,66.37224263917096,911.1328125,134.46991209212757,80.09598695605695,74.19354838709677,44.20731510101718,1,8
38.92733333333333,-48.43933333333333,6.083333333333333,62.44231408003676,0.42826665763670174,0.5200509,0.018623026863894422,4.809620112508237e-05,22.16890595009597,1.352589976089881,78.5888465963703,803.6317567567568,159.0887953052215,155.4260598789063,58.333333333333336,707.930927801365,1,8
38.919333333333334,-47.00666666666667,-0.9146666666666666,62.576765633432004,1.1660772666750445,0.4931086333333333,0.007353360158155969,-0.00020271719563857974,24.01143401619819,1.809602465914609,65.08807294681758,940.0201612903226,199.0987179244675,134.70963433038338,63.333333333333314,6.149626550106062,1,8
49.157333333333334,-18.907333333333334,31.472,62.76220785559908,1.5008658913814346,0.4705191916666667,0.010337940919493136,-0.00028274261059795186,20.90904565141634,1.3588267899182078,65.76161658927981,924.31640625,145.8753299744727,94.89127713825286,54.83870967741935,1.5417667047012917,1,8
46.228,-39.17466666666667,13.782,62.674127036846414,1.9106194900877147,0.4428873583333333,0.007276007480979104,-0.00019645857003957888,22.1657151081898,1.9263737535214691,76.20434637530101,822.4826388888889,136.77772962521553,152.2113820320925,60.0,1.890975819967996,1,8
54.778666666666666,-4.560666666666667,23.69,63.20998658119887,3.4334040064236544,0.4204471916666667,0.0063166732651185825,-0.0001768384019723531,23.57624004898959,1.5351277450010572,69.41658857526677,867.4242424242424,85.84867568685902,54.41574961575243,37.5,0.6109748108071389,1,8
57.57266666666667,2.945333333333333,25.359333333333332,63.16801335913133,1.1619329845588877,0.4004376083333333,0.005143548229409719,-0.00014086063268282044,16.95086267783271,4.69529745424752,69.14151770251861,869.4852941176471,47.81259284007623,38.25119861522943,24.242424242424242,5.831898851110008,1,8
56.001333333333335,-0.588,4.648,63.107237700135926,2.1983061339455703,0.38799690833333333,0.0025262966736438264,-3.563892284185776e-05,18.162598500864885,1.8080511336722487,77.40102089542692,811.6071428571429,159.32182648144084,143.00773312899506,38.23529411764706,8.680730443011049,1,8
43.666,-44.6,-4.816666666666666,62.70248294566525,0.4516257099546554,0.38066254166666674,0.006352993554086444,-0.00017248380790332,22.041984732824428,1.488773413959393,81.79527691539737,787.7604166666666,222.59064666365222,196.45067671320547,71.42857142857144,1.948479391048774,1,8
41.298,-41.818,9.714666666666666,62.63257417501667,3.089226258742027,0.35975750833333336,0.004720530291531227,-0.0001286102472393875,20.260492040520987,1.489400134406064,72.97829553465074,844.6428571428571,212.5229766989913,143.44605177699444,61.76470588235295,0.5931736681912371,1,8
51.05,-20.35,13.456,63.03563355962545,3.281397324812769,0.3453551916666667,0.0047550590835723485,-0.00012451814362108093,20.759193357058123,1.4394617655217405,82.07091412428925,772.3817567567568,203.65848745851207,159.90408586812032,58.333333333333336,0.8735081805180792,1,8
47.776,-15.384666666666666,-5.943333333333333,63.00105401999028,2.9410642694328146,0.33286124999999994,0.004503166095926288,-0.00011851198694353335,22.81481481481482,1.4803052847005271,67.46586175996859,904.8295454545455,171.0741284410796,113.93781039861068,59.375,4.001944709298261,1,8
59.59466666666667,5.8213333333333335,-13.419333333333332,63.27273446553243,4.04249179602035,0.31755285833333335,0.009077946040905798,-0.00023850308701992782,20.55297284071446,1.5694252654621326,84.32219022789819,756.4102564102565,219.32197308589372,175.3801227588481,65.7894736842105,1.4584666374201563,1,8
40.506,-47.47666666666667,3.6333333333333333,62.582439204599105,0.5173359991239979,0.30941893333333337,0.0037382231223165663,8.894978123481202e-05,17.381408100977705,6.045447295059651,78.94000244921249,810.7638888888889,260.0652390678703,178.8278719696957,80.0,2.24104746871795,1,8
37.85666666666667,-48.12866666666667,-3.2946666666666666,62.60249755468825,1.3228630246247772,0.31124179166666666,0.004312877921403591,-9.419542676574416e-05,19.20926923467832,2.6565295438868537,76.92619752185531,799.9131944444445,208.83125022713568,125.74751771436003,62.85714285714284,2.0962923872692674,1,8
38.19533333333333,-48.318,-10.838,62.675463740522865,0.5764068965613118,0.30290545833333327,0.0063720824695121326,-6.460394124591569e-05,20.77665100173139,1.4221608314906253,80.95762948752079,807.7256944444445,362.0147614393645,234.45656695369442,88.57142857142856,3.822671873585034,1,8
