ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,EDA_mean,EDA_std,EDA_slope,RESP_rate,RESP_regularity,HR,IBI,RMSSD,SDNN,pNN50,lf/hf,label,subject
-55.19,-31.788666666666668,-0.3466666666666667,64.98177628319766,0.81204540951673,7.081420175,0.4633389524054297,-0.008300809580526421,24.43991853360489,2.02471109285425,97.21499039901104,674.0056818181819,279.71155460414894,204.04052062917802,88.37209302325581,24.158756680826503,1,3
-56.99133333333333,-5.6,28.686666666666667,64.63671139786639,1.5051709766428147,6.277514600000001,0.2873153005985585,-0.006203030807695011,23.67045803873348,1.6975757478004354,84.31781742637308,798.5641891891892,238.73263825762163,254.7786476704867,88.88888888888886,8.520822370736123,1,3
-37.06333333333333,-43.57866666666666,10.661333333333333,64.03969557033355,2.0243660552548572,5.742261158333333,0.18772240150423328,-0.00539999276685881,26.97495183044316,4.303127185940981,54.95743919054398,1102.1634615384614,129.71573487823287,102.6642139618395,72.0,0.9372935457157313,1,3
-46.56333333333333,-15.951333333333332,30.233333333333334,64.3824957176495,2.465139313205138,5.106099658333334,0.27091063943914223,-0.007034556542120954,22.857708292103702,1.4496426729515333,89.87892541462449,737.109375,287.7955385951221,233.61563181374314,84.61538461538461,0.9524638277883082,1,3
-54.202,-33.098,0.7126666666666667,64.91316888191514,1.2087896320828333,4.706349491666667,0.15085018120815516,-0.003792222255017725,22.965650941989363,1.4215140379501603,85.15380873304736,805.7432432432432,371.8126260715873,316.70608063060666,86.11111111111114,0.9059803389686212,1,3
-55.26266666666667,-28.758666666666667,12.256,64.74710574943659,1.1668891997996973,4.1362432,0.16990267357360803,-0.004598100430585471,24.100994644223412,1.4773202831088104,78.50092903677366,879.1360294117648,279.7598359564752,285.23798495028524,87.87878787878788,29.7700093978901,1,3
-59.234,-3.4913333333333334,24.514,64.74917674246036,0.9441633899724586,3.510842808333334,0.17773235598371387,-0.005073444860754226,24.800708591674045,1.7380534671985515,60.62527932574567,1061.3839285714287,178.63393829851324,214.27699480027664,74.07407407407409,0.36268782918078585,1,3
-57.73,-4.3726666666666665,24.964,64.75975478627993,1.5212363461649556,3.0238709666666663,0.12597334019994955,-0.0036111990277102927,24.655121808042264,1.7541458712805167,73.82537404243031,926.4112903225806,235.2068570960464,293.0487067877078,76.66666666666664,1.927659946477851,1,3
-57.559333333333335,-24.516666666666666,-7.881333333333333,65.22425957502267,3.650200390397987,2.6311039833333334,0.09049904665869721,-0.0024080750468782643,24.48146888813329,1.590406377997574,73.50593111039761,952.0833333333334,239.4915647585886,314.6781727901629,65.51724137931032,16.592672571126684,1,3
-34.13466666666667,-35.721333333333334,2.3826666666666667,64.39946791863514,3.6664967562169632,2.3803353499999997,0.062261403398714846,-0.0014339858392943866,22.167842234057865,1.3426729012944627,82.09055601299848,838.3928571428571,312.2471403462516,283.9391002090959,88.23529411764704,17.968777241954676,1,3
-60.85933333333333,-18.995333333333335,-15.026,65.50636033179504,0.3778307571261825,2.2486636583333333,0.07236960962500029,-0.0014935833425932306,22.367465504720407,1.405364374383911,97.28708500287838,675.0710227272727,296.2719548336127,214.56476062967013,83.72093023255815,1.1940199274128689,1,3
-61.224,-20.132666666666665,-9.581333333333333,65.22325752038424,0.8940610137501954,2.07127405,0.03920509365351439,0.0007496112716160828,26.432997676219983,2.0341348447914345,76.6348297140221,856.1580882352941,219.32419229477986,226.6743325592867,84.84848484848486,1.9612830506821983,1,3
-50.20666666666666,5.447333333333333,38.776,64.49837279599576,0.9739472960177061,2.0642271666666665,0.0275410368590622,-0.0003620153482880836,22.199904857550614,1.5565555697972921,75.56808617615702,868.5661764705883,294.7617168103241,259.41922591644305,66.66666666666664,2.7783593227313355,1,3
