ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,EDA_mean,EDA_std,EDA_slope,RESP_rate,RESP_regularity,HR,IBI,RMSSD,SDNN,pNN50,lf/hf,label,subject,focus_label
0.5425600435859647,-0.4634176928124622,-0.4657297535702568,63.69356981725283,0.3086719755342202,1.6584483879058745,0.313807780850611,-0.0101283112033442,26.14033391259463,1.892120905086211,84.65896336238558,674.5421748987983,141.8470097890919,141.92189733358742,54.824850919102175,2.496598271051258,2,18,0
0.110922589709866,-1.1509935774223028,0.3756980183456719,63.01948904806496,0.4708306250206723,1.4146089489200562,0.2379534379881101,-0.0001349722473793,23.72874643412928,2.2651778038486508,80.04188346511411,725.5802839077986,163.1775406721257,164.94332606565567,63.06806976326733,1.977521393165099,3,18,0
0.1713682811899705,-0.1156482823882405,-0.3011036955892888,62.317182407706056,0.4280155791605291,0.9216623409835366,0.0800018784052099,0.0034361828956846,18.51714766620723,2.915331709577812,66.71340620422353,898.1142013466533,226.03427273572893,206.7392539226276,74.53690752976149,0.5,4,18,1
-0.3092123758512146,0.3312634314035639,0.9755451271223592,63.116660609723766,0.4814341023336183,1.0893775308312246,0.107468589902214,0.0081252582239419,22.452931721387294,2.3757223004802985,74.4906365608402,823.6643513537415,189.75029251849895,183.3912343376899,70.75042042446103,0.9966933689241598,1,18,1
1.5646436558140062,-2.6197451040897444,0.8219025043752238,63.56963765459054,0.4700992649534132,1.1492823183583012,0.0995549669970118,-0.0021967188783751,22.15319348426957,2.5307127171124835,71.44703032850886,837.111062528075,190.4671060736019,186.1612668986582,68.33184951084846,1.7785342331475382,1,18,1
0.5132674331133561,0.0970775493480403,0.9686449905328892,62.93835752489812,0.4672337853402232,0.9250888718749182,0.0547955066616995,0.0029612027706457,19.124376294470014,2.883434658302578,67.01439649830587,908.1524845403276,220.8726646776978,199.870683727514,71.06979275308585,1.6419817992006287,4,18,1
0.4040508568145384,1.8861859012105304,0.1745778128318389,63.70604031257821,0.4925554084233833,1.348755718766574,0.2191655173885286,0.0006023020994102,24.78503234656164,2.16368721616022,83.08666544972338,727.7238367044382,167.13250110342693,177.29837038272294,64.17821335690263,3.1756848004102416,3,18,0
-0.9093874547947388,1.4027943109360992,-1.4018510627922809,63.96948567504022,0.7190455625809978,0.8951674632749915,0.063767678846993,0.0009965136508764,18.89501701658119,2.727856969531719,67.62069671466821,903.3251346083518,225.3438534447005,196.9871351389788,75.77421610156416,1.672590954516231,4,18,1
-0.3220615162056756,0.8135172173696698,-1.2308643164339552,63.6819679476833,0.6307142754282429,1.6643201178034646,0.3212769947283438,0.0025988279424842,26.280606574349243,1.859228241550524,84.84265753888761,681.7754753197188,144.46081465769052,142.8367205618772,58.36724371052304,3.015212069808311,2,18,0
0.2322536971610035,0.2930724732986812,-0.7143514180263678,64.9926196089158,0.5473832920911788,1.0851291046713936,0.1259961922293591,-0.0097468167022732,22.282185093938786,2.498782870539072,70.84220612835274,816.9161896729029,195.0397959262071,185.6945571101203,71.46793325683699,1.8823660105053763,1,18,1
-0.7537361643574896,-0.8895144296255233,-0.8158102849654383,63.43831863246872,0.5341151974816644,1.158528819498027,0.127702488633381,0.000130018918779,22.482119935963244,2.3564576293145363,77.9239090982354,820.6897178631357,188.6901035094432,176.22979381984226,68.63929212201546,1.5102375851642496,1,18,1
0.714000494092092,0.4732376245735448,-0.0728289126568727,62.82256502554527,0.3485152775314135,0.9223685319281748,0.0779946440862555,0.002140937441302,18.67233807920245,2.90024140522345,68.25420552451384,900.9047787297964,223.74451682125223,201.87529990237783,70.38840669586784,1.5137493768664174,4,18,1
0.5607845263682344,1.083051243175277,1.053802052034903,62.39786450563432,0.4062174960084877,1.770446042891959,0.3245685156521429,0.0051504768630604,27.201879160012467,2.040012363707649,89.75470204541736,678.4446732821714,146.23284754805357,140.00791008694608,59.19228573251562,0.5,2,18,0
-0.2368186067400088,-0.4853635478291034,0.0818741393863225,65.3517268533388,0.3132734807408251,1.4790072890502517,0.2033034974311242,-0.0047193186578943,24.372744891906255,2.1893513145478782,80.32808120919755,733.7809906018654,176.37388003619796,167.93242315156215,63.10726447069304,2.0403911416465035,3,18,0
