,ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,EDA_mean,EDA_std,EDA_slope,RESP_rate,RESP_regularity,HR,IBI,RMSSD,SDNN,pNN50,lf/hf,label,subject,focus_label
0,37.45433333333333,-15.889083333333334,-6.054666666666667,63.23048961640127,6.049732738188066,0.7208563822916666,0.1469279629304594,-0.0003557645800193,21.842570895700828,1.507625242518766,85.47157397548224,761.359126984127,225.53664219044637,203.257589195355,78.66242038216559,1.5264151987036707,1,8,1
1,48.156333333333336,-25.041416666666667,12.412916666666666,62.830391899005704,1.810254259496502,0.4395137916666666,0.0487507594576776,-0.0001715971899247,21.26278298262646,1.444130252511005,73.14314773157564,851.423487544484,154.18840841703562,143.10907690078832,50.35714285714285,3.4322148450068535,1,8,1
2,44.21191666666667,-32.373333333333335,-3.808666666666667,62.84063672341662,2.491410483156656,0.3225472593749999,0.020619419905163,-6.922058530201321e-05,19.78108456145371,1.5524725744125332,77.28779226038134,816.8195392491467,233.83570946220297,171.0917410908475,67.1232876712329,2.137051667885935,1,8,1
3,37.84141666666667,-27.75658333333333,-0.62275,63.191721886466006,4.9199629087558385,0.282911609375,0.0087072250569399,-1.915847382511261e-05,18.25510708352932,2.2168289617304406,82.60608541283415,771.3709677419355,204.95850673294984,170.08802863147332,64.07766990291263,8.726061506641118,1,8,1
4,30.61475,3.3164166666666666,47.364,63.10685378335944,3.90461336955312,0.2539818708333333,0.0062779850628989,-1.5798217500236043e-05,18.619140332484644,1.8005446772811726,79.83243353933639,790.7181291390729,218.58308178362427,158.4441076622102,71.42857142857143,2.561602163824693,1,8,1
5,41.2555,6.47275,34.563,63.31338156718712,3.3133514545101623,0.2345439281249999,0.0149329627102692,-6.098235444592683e-07,20.53355866731048,1.379136770002677,88.42771016084275,737.8365384615385,273.3727326293097,203.85786659020553,77.16049382716051,1.8529879185630465,1,8,1
6,27.128083333333333,19.630166666666668,48.53183333333333,63.18789268409073,4.018080156471952,0.254092509375,0.0242645710383454,-6.773798606416682e-05,21.351930047010132,1.4754792893357696,88.27189240723989,745.4731308411215,243.55398268242044,217.91405428498055,81.5625,5.000016026439087,3,8,0
7,20.141083333333334,18.080416666666668,17.3595,63.7920001020472,6.700004202516769,0.2508663635416666,0.0078018821550024,2.218459274993818e-05,21.32641967048591,1.4666641134873324,75.4086762296867,844.8542402826855,212.08256480722963,187.4507319243676,78.36879432624113,2.3729452261891204,3,8,0
8,33.49325,-8.23,11.420916666666669,64.77200736865095,11.603199046043066,0.2536981083333333,0.019014913798087,-1.7262534545936098e-05,22.001833486123843,1.5594314028164815,85.58701497762029,758.6805555555555,237.51872516695673,201.2288978606581,79.93630573248409,5.397091785114243,3,8,0
9,45.86,17.300833333333333,6.559083333333334,64.40114151295595,12.827953402428935,0.2473577760416666,0.0152397069755584,-3.920300335341262e-06,23.479625143516653,1.5963632288328164,84.68984918036173,781.4031862745098,256.54065633035594,225.8190673901465,80.65573770491802,2.713127060783121,4,8,0
