ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,EDA_mean,EDA_std,EDA_slope,RESP_rate,RESP_regularity,HR,IBI,RMSSD,SDNN,pNN50,lf/hf,label,subject
35.180166666666665,15.932833333333333,36.305083333333336,63.28152235284667,3.274601050433673,0.39442138958333334,0.03780578355592424,-0.00012298599778754087,23.16074661040315,1.5111180752506848,91.445796226989,701.842008797654,230.07389218242602,178.44895186124862,57.941176470588246,3.4096653995100463,1,9
28.387083333333333,29.270833333333332,35.818333333333335,63.38435694276031,2.3688699737960834,0.2965392333333333,0.017008591942681176,-5.8860624306233035e-05,24.252021001750148,1.6092165464650356,84.40859382845252,751.621462264151,209.79846766058313,161.72022279587654,48.58044164037854,2.1919861223798045,1,9
33.434916666666666,21.4095,43.761,63.23816023206538,1.9566571315106887,0.252740825,0.010230306287397182,-2.617765203467016e-05,24.009146341463417,1.65782309121415,84.79841766707413,750.8816614420062,232.2641449062702,169.57527504747767,53.1446540880503,1.5482772499964632,1,9
39.84883333333333,15.859166666666667,35.311,63.2457582061495,2.5663012805605145,0.22712540625,0.010300970628293285,-2.965761513413105e-05,24.173241564545908,1.6768854366242458,88.0620106904643,728.2959726443769,251.14069033405042,178.17781831666755,58.84146341463414,2.697051349003153,1,9
34.76858333333333,-20.1155,13.28,63.411142826496196,6.274143933985435,0.21480269895833332,0.003243392405144487,5.424849114148345e-06,24.39783928806698,1.6877714733224858,83.70219037458583,763.6345541401274,257.4563840468937,179.39822944939644,57.1884984025559,3.510861049992587,1,9
59.98616666666667,-12.549083333333334,2.2616666666666667,63.02046687422208,3.7183336261124076,0.41602481145833337,0.10708370721024002,0.0003524489816137497,23.03249226587507,1.5953371398468692,88.11682768878067,717.4401197604791,225.55507940155957,158.16947100048256,57.95795795795795,3.8625862684607943,1,9
37.027,14.486166666666668,33.58733333333333,63.21594945589664,3.2245518121934653,0.83700210625,0.11999409268081858,0.00033787322567895543,23.59367249735557,1.5582990048879028,94.49018200331308,672.9283707865169,215.11376678039625,160.04944717149712,61.40845070422533,2.42534578109531,2,9
32.2945,42.69133333333333,10.723083333333333,63.58500713734937,1.3179342459176764,1.0074441281249997,0.04772422016733703,0.00015120977666940817,22.500803600128577,1.5109181514043208,97.33446719092828,663.305055401662,256.4449736738262,183.21180167572626,75.27777777777779,4.3969061265424605,2,9
38.590833333333336,7.34,38.601166666666664,63.05440130588608,1.9036305549147727,1.13534558125,0.02839606916069221,-4.855550909344003e-06,22.506954396021243,1.535263715165965,86.95362093247289,729.7065548780488,216.11287215058317,165.13586054512416,71.55963302752295,2.2741618098024303,2,9
34.85908333333333,6.483333333333333,47.89825,63.27223572600644,3.656070691239331,1.152112075,0.045681361269880906,-0.00010534236163179404,24.251154816896044,1.7169308796872815,92.98664785853772,695.5850290697674,255.95500735284347,188.98150350652404,71.72011661807582,3.5975711333180938,2,9
