,ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,EDA_mean,EDA_std,EDA_slope,RESP_rate,RESP_regularity,HR,IBI,RMSSD,SDNN,pNN50,lf/hf,label,subject,focus_label
0,44.2302,-19.958766666666666,2.7337,63.021452417171034,4.272992928098648,0.53192441,0.1865173187242145,-0.0002437552361406,21.436186324056564,1.465052193219012,79.10103372600105,806.8430349932705,196.2456649649113,179.40919961426997,64.42048517520217,2.4204470475030813,1,8,1
1,35.0813,-19.138833333333334,16.982633333333332,63.05858514628858,4.001750368893552,0.2759999554166666,0.0211942848709487,-2.913309406781087e-05,18.48105261647511,1.968779298803772,80.5453335481177,787.5205592105264,222.465880799864,168.0176056207681,68.64295125164689,5.197851424568951,1,8,1
2,32.3353,9.767966666666666,41.654466666666664,63.191296493609805,3.6685574989856904,0.2443912441666667,0.0201937905692455,3.6222773458819874e-06,21.119121904264773,1.4201111906781196,85.80132026078557,762.8816793893129,251.14251769041215,212.0370214571655,78.85350318471339,3.248842867464048,3,8,0
3,34.815866666666665,11.5337,5.719266666666667,64.59527280036298,11.609796086926796,0.25183223,0.0159622495538045,-6.3482492036885915e-06,22.473842625770384,1.5473257840547538,83.50161419804638,781.7599543080939,243.9571716788873,210.64317119816536,80.52287581699348,3.4107314163156643,3,8,0
4,29.2764,7.962633333333334,-2.3992,63.38077371029255,4.0289234150934154,0.2646481720833333,0.0231878659520262,1.20825224878515e-05,23.533002234085423,1.615025130564097,82.61271025137498,783.8031045751634,239.03458799174,206.9165791562887,71.07329842931938,4.2879991553036945,4,8,0
5,44.057602761721256,-0.8397157996146436,27.540944123314063,63.28881126529813,4.580582004811249,0.5677918995833333,0.202535097259554,0.0002714208546377,23.14005433214159,1.5887803109718617,95.25961528745869,677.7785633484162,245.9014485207972,187.86038188291317,77.12344280860701,2.2565378701199537,2,8,0
6,31.710233333333335,23.507166666666667,36.6719,63.343381132000125,2.7520961888780473,0.3278326416666667,0.0622266968612475,-8.659163059924064e-05,23.600842887245975,1.539374970306312,87.1817842819565,730.549634591961,209.8201833401407,166.8933179552875,50.0,3.9460857884597424,1,9,1
7,36.9376,1.4355666666666669,29.118266666666667,63.2809950921271,4.345099939416795,0.2264191795833333,0.0143883687822201,-1.766013339889422e-05,24.451406170591977,1.7412779452084743,85.81045331390771,747.9738154613466,259.5931501426175,182.6548513144303,59.925093632958806,2.745457256612812,1,9,1
8,51.9439,-6.3695,19.529666666666667,63.13674642182829,3.5543660380465996,0.5397655345833333,0.1567833442241569,0.0002039353757817,23.012931075556743,1.539541549292594,91.54593579455232,695.2037412993039,224.32225382045408,165.59347941030958,62.020905923344934,1.7359278859341916,1,9,1
9,36.4211,23.907333333333337,23.612766666666666,63.311549106269794,2.135372667956545,1.0414181120833332,0.0944271108005465,0.0001215874082699,22.795306089268465,1.5408998128525646,93.06480468691376,688.8649425287356,236.19712684110263,175.57358096875538,72.49712313003454,2.19741624047425,2,9,0
